,identifier,response_id,sentence_number,token_number,token,lemma,pos
1205,Q14_R_cD6CaWKh4HWEWWd_0_9,R_cD6CaWKh4HWEWWd,0,9,naar,naar,ADP
1206,Q14_R_cD6CaWKh4HWEWWd_0_10,R_cD6CaWKh4HWEWWd,0,10,gemarginaliseerde,marginaliseren,ADJ
1207,Q14_R_cD6CaWKh4HWEWWd_0_11,R_cD6CaWKh4HWEWWd,0,11,",",",",PUNCT
1208,Q14_R_cD6CaWKh4HWEWWd_0_12,R_cD6CaWKh4HWEWWd,0,12,interessante,interessant,ADJ
1209,Q14_R_cD6CaWKh4HWEWWd_0_13,R_cD6CaWKh4HWEWWd,0,13,stemmen,stem,NOUN
1210,Q14_R_cD6CaWKh4HWEWWd_0_14,R_cD6CaWKh4HWEWWd,0,14,die,die,PRON
1211,Q14_R_cD6CaWKh4HWEWWd_0_15,R_cD6CaWKh4HWEWWd,0,15,onterecht,onterecht,ADJ
1212,Q14_R_cD6CaWKh4HWEWWd_0_16,R_cD6CaWKh4HWEWWd,0,16,vergeten,vergeten,VERB
1213,Q14_R_cD6CaWKh4HWEWWd_0_17,R_cD6CaWKh4HWEWWd,0,17,zijn,zijn,AUX
1214,Q14_R_cD6CaWKh4HWEWWd_0_18,R_cD6CaWKh4HWEWWd,0,18,.,.,PUNCT
1215,Q14_R_cD6CaWKh4HWEWWd_1_0,R_cD6CaWKh4HWEWWd,1,0,Maar,maar,CCONJ
1216,Q14_R_cD6CaWKh4HWEWWd_1_1,R_cD6CaWKh4HWEWWd,1,1,dat,dat,PRON
1217,Q14_R_cD6CaWKh4HWEWWd_1_2,R_cD6CaWKh4HWEWWd,1,2,hoeft,hoeven,VERB
1218,Q14_R_cD6CaWKh4HWEWWd_1_3,R_cD6CaWKh4HWEWWd,1,3,niet,niet,ADV
1219,Q14_R_cD6CaWKh4HWEWWd_1_4,R_cD6CaWKh4HWEWWd,1,4,te,te,ADP
1220,Q14_R_cD6CaWKh4HWEWWd_1_5,R_cD6CaWKh4HWEWWd,1,5,leiden,leiden,VERB
1221,Q14_R_cD6CaWKh4HWEWWd_1_6,R_cD6CaWKh4HWEWWd,1,6,tot,tot,ADP
1222,Q14_R_cD6CaWKh4HWEWWd_1_7,R_cD6CaWKh4HWEWWd,1,7,een,een,DET
1223,Q14_R_cD6CaWKh4HWEWWd_1_8,R_cD6CaWKh4HWEWWd,1,8,lijst,lijst,NOUN
1224,Q14_R_cD6CaWKh4HWEWWd_1_9,R_cD6CaWKh4HWEWWd,1,9,met,met,ADP
1225,Q14_R_cD6CaWKh4HWEWWd_1_10,R_cD6CaWKh4HWEWWd,1,10,',',PUNCT
1226,Q14_R_cD6CaWKh4HWEWWd_1_11,R_cD6CaWKh4HWEWWd,1,11,evenwichten,evenwich,NOUN
1227,Q14_R_cD6CaWKh4HWEWWd_1_12,R_cD6CaWKh4HWEWWd,1,12,',',PUNCT
1228,Q14_R_cD6CaWKh4HWEWWd_1_13,R_cD6CaWKh4HWEWWd,1,13,",",",",PUNCT
1229,Q14_R_cD6CaWKh4HWEWWd_1_14,R_cD6CaWKh4HWEWWd,1,14,bv.,bamevijk,X
1230,Q14_R_cD6CaWKh4HWEWWd_1_15,R_cD6CaWKh4HWEWWd,1,15,man-vrouw,manvrouw,NOUN
1231,Q14_R_dnHBmlWj87j8fId_0_0,R_dnHBmlWj87j8fId,0,0,weiger,weiger,NOUN
1232,Q14_R_dnHBmlWj87j8fId_0_1,R_dnHBmlWj87j8fId,0,1,aan,aan,ADP
1233,Q14_R_dnHBmlWj87j8fId_0_2,R_dnHBmlWj87j8fId,0,2,deze,deze,DET
1234,Q14_R_dnHBmlWj87j8fId_0_3,R_dnHBmlWj87j8fId,0,3,nieuw,nieuw,ADJ
1235,Q14_R_dnHBmlWj87j8fId_0_4,R_dnHBmlWj87j8fId,0,4,mode,mode,NOUN
1236,Q14_R_dnHBmlWj87j8fId_0_5,R_dnHBmlWj87j8fId,0,5,deel,deel,NOUN
1237,Q14_R_dnHBmlWj87j8fId_0_6,R_dnHBmlWj87j8fId,0,6,te,te,ADP
1238,Q14_R_dnHBmlWj87j8fId_0_7,R_dnHBmlWj87j8fId,0,7,nemen,deelnemen,VERB
1239,Q14_R_dnHBmlWj87j8fId_0_8,R_dnHBmlWj87j8fId,0,8,.,.,PUNCT
1240,Q14_R_dnHBmlWj87j8fId_1_0,R_dnHBmlWj87j8fId,1,0,Als,als,SCONJ
1241,Q14_R_dnHBmlWj87j8fId_1_1,R_dnHBmlWj87j8fId,1,1,er,er,ADV
1242,Q14_R_dnHBmlWj87j8fId_1_2,R_dnHBmlWj87j8fId,1,2,geen,geen,DET
1243,Q14_R_dnHBmlWj87j8fId_1_3,R_dnHBmlWj87j8fId,1,3,goede,goed,ADJ
1244,Q14_R_dnHBmlWj87j8fId_1_4,R_dnHBmlWj87j8fId,1,4,schrijfsters,schrijfster,NOUN
1245,Q14_R_dnHBmlWj87j8fId_1_5,R_dnHBmlWj87j8fId,1,5,zijn,zijn,VERB
1246,Q14_R_dnHBmlWj87j8fId_1_6,R_dnHBmlWj87j8fId,1,6,dan,dan,ADV
1247,Q14_R_dnHBmlWj87j8fId_1_7,R_dnHBmlWj87j8fId,1,7,ook,ook,ADV
1248,Q14_R_dnHBmlWj87j8fId_1_8,R_dnHBmlWj87j8fId,1,8,niet,niet,ADV
1249,Q14_R_dnHBmlWj87j8fId_1_9,R_dnHBmlWj87j8fId,1,9,in,in,ADP
1250,Q14_R_dnHBmlWj87j8fId_1_10,R_dnHBmlWj87j8fId,1,10,de,de,DET
1251,Q14_R_dnHBmlWj87j8fId_1_11,R_dnHBmlWj87j8fId,1,11,canon,canon,NOUN
1252,Q14_R_dnHBmlWj87j8fId_1_12,R_dnHBmlWj87j8fId,1,12,:,:,PUNCT
1253,Q14_R_dnHBmlWj87j8fId_1_13,R_dnHBmlWj87j8fId,1,13,gelukkig,gelukkig,ADJ
1254,Q14_R_dnHBmlWj87j8fId_1_14,R_dnHBmlWj87j8fId,1,14,zijn,zijn,AUX
1255,Q14_R_dnHBmlWj87j8fId_1_15,R_dnHBmlWj87j8fId,1,15,die,die,PRON
1256,Q14_R_dnHBmlWj87j8fId_1_16,R_dnHBmlWj87j8fId,1,16,er,er,ADV
1257,Q14_R_dnHBmlWj87j8fId_1_17,R_dnHBmlWj87j8fId,1,17,wel,wel,ADV
1258,Q14_R_dnHBmlWj87j8fId_1_18,R_dnHBmlWj87j8fId,1,18,(,(,PUNCT
1259,Q14_R_dnHBmlWj87j8fId_1_19,R_dnHBmlWj87j8fId,1,19,en,en,CCONJ
1260,Q14_R_dnHBmlWj87j8fId_1_20,R_dnHBmlWj87j8fId,1,20,meer,veel,PRON
1261,Q14_R_dnHBmlWj87j8fId_1_21,R_dnHBmlWj87j8fId,1,21,dan,dan,SCONJ
1262,Q14_R_dnHBmlWj87j8fId_1_22,R_dnHBmlWj87j8fId,1,22,we,we,PRON
1263,Q14_R_dnHBmlWj87j8fId_1_23,R_dnHBmlWj87j8fId,1,23,denken,denken,VERB
1264,Q14_R_dnHBmlWj87j8fId_1_24,R_dnHBmlWj87j8fId,1,24,),),PUNCT
1265,Q14_R_3Hix3D7anVikKQ5_0_0,R_3Hix3D7anVikKQ5,0,0,Vrouwelijke,vrouwelijk,ADJ
1266,Q14_R_3Hix3D7anVikKQ5_0_1,R_3Hix3D7anVikKQ5,0,1,auteurs,auteur,NOUN
1267,Q14_R_3Hix3D7anVikKQ5_0_2,R_3Hix3D7anVikKQ5,0,2,moeten,moeten,AUX
1268,Q14_R_3Hix3D7anVikKQ5_0_3,R_3Hix3D7anVikKQ5,0,3,zeker,zeker,ADJ
1269,Q14_R_3Hix3D7anVikKQ5_0_4,R_3Hix3D7anVikKQ5,0,4,vertegenwoordigd,vertegenwoordigen,VERB
1270,Q14_R_3Hix3D7anVikKQ5_0_5,R_3Hix3D7anVikKQ5,0,5,worden,worden,AUX
1271,Q14_R_3Hix3D7anVikKQ5_0_6,R_3Hix3D7anVikKQ5,0,6,",",",",PUNCT
1272,Q14_R_3Hix3D7anVikKQ5_0_7,R_3Hix3D7anVikKQ5,0,7,maar,maar,CCONJ
1273,Q14_R_3Hix3D7anVikKQ5_0_8,R_3Hix3D7anVikKQ5,0,8,niet,niet,ADV
1274,Q14_R_3Hix3D7anVikKQ5_0_9,R_3Hix3D7anVikKQ5,0,9,ten,te,ADP
1275,Q14_R_3Hix3D7anVikKQ5_0_10,R_3Hix3D7anVikKQ5,0,10,koste,kost,NOUN
1276,Q14_R_3Hix3D7anVikKQ5_0_11,R_3Hix3D7anVikKQ5,0,11,van,van,ADP
1277,Q14_R_3Hix3D7anVikKQ5_0_12,R_3Hix3D7anVikKQ5,0,12,meer,veel,ADV
1278,Q14_R_3Hix3D7anVikKQ5_0_13,R_3Hix3D7anVikKQ5,0,13,voor,voor,ADP
1279,Q14_R_3Hix3D7anVikKQ5_0_14,R_3Hix3D7anVikKQ5,0,14,de,de,DET
1280,Q14_R_3Hix3D7anVikKQ5_0_15,R_3Hix3D7anVikKQ5,0,15,hand,hand,NOUN
1281,Q14_R_3Hix3D7anVikKQ5_0_16,R_3Hix3D7anVikKQ5,0,16,liggende,liggen,VERB
1282,Q14_R_3Hix3D7anVikKQ5_0_17,R_3Hix3D7anVikKQ5,0,17,mannelijke,mannelijk,ADJ
1283,Q14_R_3Hix3D7anVikKQ5_0_18,R_3Hix3D7anVikKQ5,0,18,kandidaten,kandidaat,NOUN
1284,Q14_R_3Hix3D7anVikKQ5_0_19,R_3Hix3D7anVikKQ5,0,19,.,.,PUNCT
1285,Q14_R_3Hix3D7anVikKQ5_1_0,R_3Hix3D7anVikKQ5,1,0,Hadewijch,Hadewijch,PROPN
1286,Q14_R_3Hix3D7anVikKQ5_1_1,R_3Hix3D7anVikKQ5,1,1,",",",",PUNCT
1287,Q14_R_3Hix3D7anVikKQ5_1_2,R_3Hix3D7anVikKQ5,1,2,Anna,Anna,PROPN
1288,Q14_R_3Hix3D7anVikKQ5_1_3,R_3Hix3D7anVikKQ5,1,3,Bijns,Bijns,PROPN
1289,Q14_R_3Hix3D7anVikKQ5_1_4,R_3Hix3D7anVikKQ5,1,4,of,of,CCONJ
1290,Q14_R_3Hix3D7anVikKQ5_1_5,R_3Hix3D7anVikKQ5,1,5,Wolff/Deken,Wolff/Deken,NOUN
1291,Q14_R_3Hix3D7anVikKQ5_1_6,R_3Hix3D7anVikKQ5,1,6,horen,horen,VERB
1292,Q14_R_3Hix3D7anVikKQ5_1_7,R_3Hix3D7anVikKQ5,1,7,er,er,ADV
1293,Q14_R_3Hix3D7anVikKQ5_1_8,R_3Hix3D7anVikKQ5,1,8,zeker,zeker,ADJ
1294,Q14_R_3Hix3D7anVikKQ5_1_9,R_3Hix3D7anVikKQ5,1,9,thuis,thuis,ADV
1295,Q14_R_3Hix3D7anVikKQ5_1_10,R_3Hix3D7anVikKQ5,1,10,!,!,PUNCT
1296,Q14_R_3POmt0UU7tQIUZq_0_0,R_3POmt0UU7tQIUZq,0,0,Natuurlijk,natuurlijk,ADJ
1297,Q14_R_3POmt0UU7tQIUZq_0_1,R_3POmt0UU7tQIUZq,0,1,zijn,zijn,VERB
1298,Q14_R_3POmt0UU7tQIUZq_0_2,R_3POmt0UU7tQIUZq,0,2,veel,veel,DET
1299,Q14_R_3POmt0UU7tQIUZq_0_3,R_3POmt0UU7tQIUZq,0,3,',',PUNCT
1300,Q14_R_3POmt0UU7tQIUZq_0_4,R_3POmt0UU7tQIUZq,0,4,oude,oud,ADJ
1301,Q14_R_3POmt0UU7tQIUZq_0_5,R_3POmt0UU7tQIUZq,0,5,',',PUNCT
1302,Q14_R_3POmt0UU7tQIUZq_0_6,R_3POmt0UU7tQIUZq,0,6,",",",",PUNCT
1303,Q14_R_3POmt0UU7tQIUZq_0_7,R_3POmt0UU7tQIUZq,0,7,klassieke,klassiek,ADJ
1304,Q14_R_3POmt0UU7tQIUZq_0_8,R_3POmt0UU7tQIUZq,0,8,schrijvers,schrijver,NOUN
1305,Q14_R_3POmt0UU7tQIUZq_0_9,R_3POmt0UU7tQIUZq,0,9,mannen,man,NOUN
1306,Q14_R_3POmt0UU7tQIUZq_0_10,R_3POmt0UU7tQIUZq,0,10,",",",",PUNCT
1307,Q14_R_3POmt0UU7tQIUZq_0_11,R_3POmt0UU7tQIUZq,0,11,maar,maar,CCONJ
1308,Q14_R_3POmt0UU7tQIUZq_0_12,R_3POmt0UU7tQIUZq,0,12,er,er,ADV
1309,Q14_R_3POmt0UU7tQIUZq_0_13,R_3POmt0UU7tQIUZq,0,13,zou,zullen,AUX
1310,Q14_R_3POmt0UU7tQIUZq_0_14,R_3POmt0UU7tQIUZq,0,14,zeker,zeker,ADJ
1311,Q14_R_3POmt0UU7tQIUZq_0_15,R_3POmt0UU7tQIUZq,0,15,gestreefd,streven,VERB
1312,Q14_R_3POmt0UU7tQIUZq_0_16,R_3POmt0UU7tQIUZq,0,16,moeten,moeten,AUX
1313,Q14_R_3POmt0UU7tQIUZq_0_17,R_3POmt0UU7tQIUZq,0,17,worden,worden,AUX
1314,Q14_R_3POmt0UU7tQIUZq_0_18,R_3POmt0UU7tQIUZq,0,18,om,om,ADP
1315,Q14_R_3POmt0UU7tQIUZq_0_19,R_3POmt0UU7tQIUZq,0,19,te,te,ADP
1316,Q14_R_3POmt0UU7tQIUZq_0_20,R_3POmt0UU7tQIUZq,0,20,kijken,kijken,VERB
1317,Q14_R_3POmt0UU7tQIUZq_0_21,R_3POmt0UU7tQIUZq,0,21,of,of,SCONJ
1318,Q14_R_3POmt0UU7tQIUZq_0_22,R_3POmt0UU7tQIUZq,0,22,er,er,ADV
1319,Q14_R_3POmt0UU7tQIUZq_0_23,R_3POmt0UU7tQIUZq,0,23,ook,ook,ADV
1320,Q14_R_3POmt0UU7tQIUZq_0_24,R_3POmt0UU7tQIUZq,0,24,vrouwen,vrouw,NOUN
1321,Q14_R_3POmt0UU7tQIUZq_0_25,R_3POmt0UU7tQIUZq,0,25,zijn,zijn,VERB
1322,Q14_R_3POmt0UU7tQIUZq_0_26,R_3POmt0UU7tQIUZq,0,26,die,die,DET
1323,Q14_R_3POmt0UU7tQIUZq_0_27,R_3POmt0UU7tQIUZq,0,27,normaalgesproken,normaalgesproken,NOUN
1324,Q14_R_3POmt0UU7tQIUZq_0_28,R_3POmt0UU7tQIUZq,0,28,niet,niet,ADV
1325,Q14_R_3POmt0UU7tQIUZq_0_29,R_3POmt0UU7tQIUZq,0,29,worden,worden,AUX
1326,Q14_R_3POmt0UU7tQIUZq_0_30,R_3POmt0UU7tQIUZq,0,30,meegenomen,meenemen,VERB
1327,Q14_R_3POmt0UU7tQIUZq_0_31,R_3POmt0UU7tQIUZq,0,31,in,in,ADP
1328,Q14_R_3POmt0UU7tQIUZq_0_32,R_3POmt0UU7tQIUZq,0,32,deze,deze,DET
1329,Q14_R_3POmt0UU7tQIUZq_0_33,R_3POmt0UU7tQIUZq,0,33,reeks,reeks,NOUN
1330,Q14_R_3POmt0UU7tQIUZq_0_34,R_3POmt0UU7tQIUZq,0,34,.,.,PUNCT
1331,Q14_R_2arxOMCgLj3TWm6_0_0,R_2arxOMCgLj3TWm6,0,0,Een,een,DET
1332,Q14_R_2arxOMCgLj3TWm6_0_1,R_2arxOMCgLj3TWm6,0,1,goed,goed,ADJ
1333,Q14_R_2arxOMCgLj3TWm6_0_2,R_2arxOMCgLj3TWm6,0,2,boek,boek,NOUN
1334,Q14_R_2arxOMCgLj3TWm6_0_3,R_2arxOMCgLj3TWm6,0,3,is,zijn,AUX
1335,Q14_R_2arxOMCgLj3TWm6_0_4,R_2arxOMCgLj3TWm6,0,4,een,een,DET
1336,Q14_R_2arxOMCgLj3TWm6_0_5,R_2arxOMCgLj3TWm6,0,5,goed,goed,ADJ
1337,Q14_R_2arxOMCgLj3TWm6_0_6,R_2arxOMCgLj3TWm6,0,6,boek,boek,NOUN
1338,Q14_R_2arxOMCgLj3TWm6_0_7,R_2arxOMCgLj3TWm6,0,7,",",",",PUNCT
1339,Q14_R_2arxOMCgLj3TWm6_0_8,R_2arxOMCgLj3TWm6,0,8,los,los,ADJ
1340,Q14_R_2arxOMCgLj3TWm6_0_9,R_2arxOMCgLj3TWm6,0,9,van,van,ADP
1341,Q14_R_2arxOMCgLj3TWm6_0_10,R_2arxOMCgLj3TWm6,0,10,genders,gender,NOUN
1342,Q14_R_2arxOMCgLj3TWm6_0_11,R_2arxOMCgLj3TWm6,0,11,.,.,PUNCT
1343,Q14_R_2fpTemUb4krsk4z_0_0,R_2fpTemUb4krsk4z,0,0,De,de,DET
1344,Q14_R_2fpTemUb4krsk4z_0_1,R_2fpTemUb4krsk4z,0,1,literaire,literair,ADJ
1345,Q14_R_2fpTemUb4krsk4z_0_2,R_2fpTemUb4krsk4z,0,2,waarde,waarde,NOUN
1346,Q14_R_2fpTemUb4krsk4z_0_3,R_2fpTemUb4krsk4z,0,3,moet,moeten,AUX
1347,Q14_R_2fpTemUb4krsk4z_0_4,R_2fpTemUb4krsk4z,0,4,doorslaggevend,doorslaggevend,ADJ
1348,Q14_R_2fpTemUb4krsk4z_0_5,R_2fpTemUb4krsk4z,0,5,zijn,zijn,AUX
1349,Q14_R_2fpTemUb4krsk4z_0_6,R_2fpTemUb4krsk4z,0,6,.,.,PUNCT
1350,Q14_R_7Vx8DQjSY3DZ757_0_0,R_7Vx8DQjSY3DZ757,0,0,De,de,DET
1351,Q14_R_7Vx8DQjSY3DZ757_0_1,R_7Vx8DQjSY3DZ757,0,1,literaire,literair,ADJ
1352,Q14_R_7Vx8DQjSY3DZ757_0_2,R_7Vx8DQjSY3DZ757,0,2,canon,canon,NOUN
1353,Q14_R_7Vx8DQjSY3DZ757_0_3,R_7Vx8DQjSY3DZ757,0,3,moet,moeten,AUX
1354,Q14_R_7Vx8DQjSY3DZ757_0_4,R_7Vx8DQjSY3DZ757,0,4,gaan,gaan,VERB
1355,Q14_R_7Vx8DQjSY3DZ757_0_5,R_7Vx8DQjSY3DZ757,0,5,over,over,ADP
1356,Q14_R_7Vx8DQjSY3DZ757_0_6,R_7Vx8DQjSY3DZ757,0,6,kwaliteit,kwaliteit,NOUN
1357,Q14_R_7Vx8DQjSY3DZ757_0_7,R_7Vx8DQjSY3DZ757,0,7,en,en,CCONJ
1358,Q14_R_7Vx8DQjSY3DZ757_0_8,R_7Vx8DQjSY3DZ757,0,8,kwaliteit,kwaliteit,NOUN
1359,Q14_R_7Vx8DQjSY3DZ757_0_9,R_7Vx8DQjSY3DZ757,0,9,is,zijn,AUX
1360,Q14_R_7Vx8DQjSY3DZ757_0_10,R_7Vx8DQjSY3DZ757,0,10,genderneutraal,genderneutraal,ADJ
1361,Q14_R_7Vx8DQjSY3DZ757_0_11,R_7Vx8DQjSY3DZ757,0,11,.,.,PUNCT
1362,Q14_R_0JazDchQehQd5df_0_0,R_0JazDchQehQd5df,0,0,Het,het,DET
1363,Q14_R_0JazDchQehQd5df_0_1,R_0JazDchQehQd5df,0,1,werk,werk,NOUN
1364,Q14_R_0JazDchQehQd5df_0_2,R_0JazDchQehQd5df,0,2,moet,moeten,AUX
1365,Q14_R_0JazDchQehQd5df_0_3,R_0JazDchQehQd5df,0,3,het,het,DET
1366,Q14_R_0JazDchQehQd5df_0_4,R_0JazDchQehQd5df,0,4,belangrijkste,belangrijk,ADJ
1367,Q14_R_0JazDchQehQd5df_0_5,R_0JazDchQehQd5df,0,5,zijn,zijn,AUX
1368,Q14_R_0JazDchQehQd5df_0_6,R_0JazDchQehQd5df,0,6,",",",",PUNCT
1369,Q14_R_0JazDchQehQd5df_0_7,R_0JazDchQehQd5df,0,7,niet,niet,ADV
1370,Q14_R_0JazDchQehQd5df_0_8,R_0JazDchQehQd5df,0,8,de,de,DET
1371,Q14_R_0JazDchQehQd5df_0_9,R_0JazDchQehQd5df,0,9,auteur,auteur,NOUN
1372,Q14_R_ZqICRcIzQuXo8Ux_0_0,R_ZqICRcIzQuXo8Ux,0,0,Gender,gender,NOUN
1373,Q14_R_ZqICRcIzQuXo8Ux_0_1,R_ZqICRcIzQuXo8Ux,0,1,is,zijn,AUX
1374,Q14_R_ZqICRcIzQuXo8Ux_0_2,R_ZqICRcIzQuXo8Ux,0,2,een,een,DET
1375,Q14_R_ZqICRcIzQuXo8Ux_0_3,R_ZqICRcIzQuXo8Ux,0,3,tijdsgebonden,tijdsgebonden,ADJ
1376,Q14_R_ZqICRcIzQuXo8Ux_0_4,R_ZqICRcIzQuXo8Ux,0,4,criterium,criterium,NOUN
1377,Q14_R_ZqICRcIzQuXo8Ux_0_5,R_ZqICRcIzQuXo8Ux,0,5,.,.,PUNCT
1378,Q14_R_ZqICRcIzQuXo8Ux_1_0,R_ZqICRcIzQuXo8Ux,1,0,Over,over,ADP
1379,Q14_R_ZqICRcIzQuXo8Ux_1_1,R_ZqICRcIzQuXo8Ux,1,1,vijf,vijf,NUM
1380,Q14_R_ZqICRcIzQuXo8Ux_1_2,R_ZqICRcIzQuXo8Ux,1,2,jaar,jaar,NOUN
1381,Q14_R_ZqICRcIzQuXo8Ux_1_3,R_ZqICRcIzQuXo8Ux,1,3,is,zijn,VERB
1382,Q14_R_ZqICRcIzQuXo8Ux_1_4,R_ZqICRcIzQuXo8Ux,1,4,er,er,ADV
1383,Q14_R_ZqICRcIzQuXo8Ux_1_5,R_ZqICRcIzQuXo8Ux,1,5,weer,weer,ADV
1384,Q14_R_ZqICRcIzQuXo8Ux_1_6,R_ZqICRcIzQuXo8Ux,1,6,een,een,DET
1385,Q14_R_ZqICRcIzQuXo8Ux_1_7,R_ZqICRcIzQuXo8Ux,1,7,nieuwe,nieuw,ADJ
1386,Q14_R_ZqICRcIzQuXo8Ux_1_8,R_ZqICRcIzQuXo8Ux,1,8,modekreet,modekreet,NOUN
1387,Q14_R_ZqICRcIzQuXo8Ux_1_9,R_ZqICRcIzQuXo8Ux,1,9,en,en,CCONJ
1388,Q14_R_ZqICRcIzQuXo8Ux_1_10,R_ZqICRcIzQuXo8Ux,1,10,moet,moeten,AUX
1389,Q14_R_ZqICRcIzQuXo8Ux_1_11,R_ZqICRcIzQuXo8Ux,1,11,de,de,DET
1390,Q14_R_ZqICRcIzQuXo8Ux_1_12,R_ZqICRcIzQuXo8Ux,1,12,canon,canon,NOUN
1391,Q14_R_ZqICRcIzQuXo8Ux_1_13,R_ZqICRcIzQuXo8Ux,1,13,weer,weer,ADV
1392,Q14_R_ZqICRcIzQuXo8Ux_1_14,R_ZqICRcIzQuXo8Ux,1,14,aangepast,aanpassen,VERB
1393,Q14_R_ZqICRcIzQuXo8Ux_1_15,R_ZqICRcIzQuXo8Ux,1,15,worden,worden,AUX
1394,Q14_R_ZqICRcIzQuXo8Ux_1_16,R_ZqICRcIzQuXo8Ux,1,16,.,.,PUNCT
1395,Q14_R_1gT0V3cpLEJtrrK_0_0,R_1gT0V3cpLEJtrrK,0,0,Kwaliteit,kwaliteit,NOUN
1396,Q14_R_1gT0V3cpLEJtrrK_0_1,R_1gT0V3cpLEJtrrK,0,1,is,zijn,VERB
1397,Q14_R_1gT0V3cpLEJtrrK_0_2,R_1gT0V3cpLEJtrrK,0,2,het,het,DET
1398,Q14_R_1gT0V3cpLEJtrrK_0_3,R_1gT0V3cpLEJtrrK,0,3,belangrijkste,belangrijk,ADJ
1399,Q14_R_1gT0V3cpLEJtrrK_0_4,R_1gT0V3cpLEJtrrK,0,4,",",",",PUNCT
1400,Q14_R_1gT0V3cpLEJtrrK_0_5,R_1gT0V3cpLEJtrrK,0,5,gender,gender,ADJ
1401,Q14_R_1gT0V3cpLEJtrrK_0_6,R_1gT0V3cpLEJtrrK,0,6,is,zijn,AUX
1402,Q14_R_1gT0V3cpLEJtrrK_0_7,R_1gT0V3cpLEJtrrK,0,7,daaraan,daaraan,ADV
1403,Q14_R_1gT0V3cpLEJtrrK_0_8,R_1gT0V3cpLEJtrrK,0,8,ondergeschikt,ondergeschikt,ADJ
1404,Q14_R_1gT0V3cpLEJtrrK_0_9,R_1gT0V3cpLEJtrrK,0,9,.,.,PUNCT
1405,Q14_R_1mrgaYR9bnC2oPA_0_0,R_1mrgaYR9bnC2oPA,0,0,Het,het,PRON
1406,Q14_R_1mrgaYR9bnC2oPA_0_1,R_1mrgaYR9bnC2oPA,0,1,is,zijn,AUX
1407,Q14_R_1mrgaYR9bnC2oPA_0_2,R_1mrgaYR9bnC2oPA,0,2,niet,niet,ADV
1408,Q14_R_1mrgaYR9bnC2oPA_0_3,R_1mrgaYR9bnC2oPA,0,3,van,van,ADP
1409,Q14_R_1mrgaYR9bnC2oPA_0_4,R_1mrgaYR9bnC2oPA,0,4,deze,deze,DET
1410,Q14_R_1mrgaYR9bnC2oPA_0_5,R_1mrgaYR9bnC2oPA,0,5,tijd,tijd,NOUN
1411,Q14_R_1mrgaYR9bnC2oPA_0_6,R_1mrgaYR9bnC2oPA,0,6,om,om,ADP
1412,Q14_R_1mrgaYR9bnC2oPA_0_7,R_1mrgaYR9bnC2oPA,0,7,de,de,DET
1413,Q14_R_1mrgaYR9bnC2oPA_0_8,R_1mrgaYR9bnC2oPA,0,8,ouderwetse,ouderwets,ADJ
1414,Q14_R_1mrgaYR9bnC2oPA_0_9,R_1mrgaYR9bnC2oPA,0,9,klassiekers,klassieker,NOUN
1415,Q14_R_1mrgaYR9bnC2oPA_0_10,R_1mrgaYR9bnC2oPA,0,10,aan,aan,ADP
1416,Q14_R_1mrgaYR9bnC2oPA_0_11,R_1mrgaYR9bnC2oPA,0,11,te,te,ADP
1417,Q14_R_1mrgaYR9bnC2oPA_0_12,R_1mrgaYR9bnC2oPA,0,12,blijven,blijven,VERB
1418,Q14_R_1mrgaYR9bnC2oPA_0_13,R_1mrgaYR9bnC2oPA,0,13,halen,doorhalen,VERB
1419,Q14_R_1mrgaYR9bnC2oPA_0_14,R_1mrgaYR9bnC2oPA,0,14,.,.,PUNCT
1420,Q14_R_2t3WMlWW0DSb4I9_0_0,R_2t3WMlWW0DSb4I9,0,0,Het,het,PRON
1421,Q14_R_2t3WMlWW0DSb4I9_0_1,R_2t3WMlWW0DSb4I9,0,1,hoeft,hoeven,VERB
1422,Q14_R_2t3WMlWW0DSb4I9_0_2,R_2t3WMlWW0DSb4I9,0,2,niet,niet,ADV
1423,Q14_R_2t3WMlWW0DSb4I9_0_3,R_2t3WMlWW0DSb4I9,0,3,50/50,50/50,SYM
1424,Q14_R_2t3WMlWW0DSb4I9_0_4,R_2t3WMlWW0DSb4I9,0,4,",",",",PUNCT
1425,Q14_R_2t3WMlWW0DSb4I9_0_5,R_2t3WMlWW0DSb4I9,0,5,het,het,PRON
1426,Q14_R_2t3WMlWW0DSb4I9_0_6,R_2t3WMlWW0DSb4I9,0,6,zegt,zeggen,VERB
1427,Q14_R_2t3WMlWW0DSb4I9_0_7,R_2t3WMlWW0DSb4I9,0,7,ook,ook,ADV
1428,Q14_R_2t3WMlWW0DSb4I9_0_8,R_2t3WMlWW0DSb4I9,0,8,iets,iets,PRON
1429,Q14_R_2t3WMlWW0DSb4I9_0_9,R_2t3WMlWW0DSb4I9,0,9,dat,dat,PRON
1430,Q14_R_2t3WMlWW0DSb4I9_0_10,R_2t3WMlWW0DSb4I9,0,10,in,in,ADP
1431,Q14_R_2t3WMlWW0DSb4I9_0_11,R_2t3WMlWW0DSb4I9,0,11,een,een,DET
1432,Q14_R_2t3WMlWW0DSb4I9_0_12,R_2t3WMlWW0DSb4I9,0,12,bepaalde,bepalen,VERB
1433,Q14_R_2t3WMlWW0DSb4I9_0_13,R_2t3WMlWW0DSb4I9,0,13,tijd,tijd,NOUN
