,identifier,response_id,sentence_number,token_number,token,lemma,pos
1971,QI_R_1GDMDmnvusjDlOq_1_0,R_1GDMDmnvusjDlOq,1,0,Wat,wat,PRON
1972,QI_R_1GDMDmnvusjDlOq_1_1,R_1GDMDmnvusjDlOq,1,1,ik,ik,PRON
1973,QI_R_1GDMDmnvusjDlOq_1_2,R_1GDMDmnvusjDlOq,1,2,vooral,vooral,ADV
1974,QI_R_1GDMDmnvusjDlOq_1_3,R_1GDMDmnvusjDlOq,1,3,belangrijk,belangrijk,ADJ
1975,QI_R_1GDMDmnvusjDlOq_1_4,R_1GDMDmnvusjDlOq,1,4,vind,vinden,VERB
1976,QI_R_1GDMDmnvusjDlOq_1_5,R_1GDMDmnvusjDlOq,1,5,",",",",PUNCT
1977,QI_R_1GDMDmnvusjDlOq_1_6,R_1GDMDmnvusjDlOq,1,6,een,een,DET
1978,QI_R_1GDMDmnvusjDlOq_1_7,R_1GDMDmnvusjDlOq,1,7,lijst,lijst,NOUN
1979,QI_R_1GDMDmnvusjDlOq_1_8,R_1GDMDmnvusjDlOq,1,8,of,of,CCONJ
1980,QI_R_1GDMDmnvusjDlOq_1_9,R_1GDMDmnvusjDlOq,1,9,niet,niet,ADV
1981,QI_R_1GDMDmnvusjDlOq_1_10,R_1GDMDmnvusjDlOq,1,10,",",",",PUNCT
1982,QI_R_1GDMDmnvusjDlOq_1_11,R_1GDMDmnvusjDlOq,1,11,is,zijn,AUX
1983,QI_R_1GDMDmnvusjDlOq_1_12,R_1GDMDmnvusjDlOq,1,12,-,-,PUNCT
1984,QI_R_1GDMDmnvusjDlOq_1_13,R_1GDMDmnvusjDlOq,1,13,zeker,zeker,ADJ
1985,QI_R_1GDMDmnvusjDlOq_1_14,R_1GDMDmnvusjDlOq,1,14,met,met,ADP
1986,QI_R_1GDMDmnvusjDlOq_1_15,R_1GDMDmnvusjDlOq,1,15,de,de,DET
1987,QI_R_1GDMDmnvusjDlOq_1_16,R_1GDMDmnvusjDlOq,1,16,jeugd,jeugd,NOUN
1988,QI_R_1GDMDmnvusjDlOq_1_17,R_1GDMDmnvusjDlOq,1,17,-,-,PUNCT
1989,QI_R_1GDMDmnvusjDlOq_1_18,R_1GDMDmnvusjDlOq,1,18,om,om,ADP
1990,QI_R_1GDMDmnvusjDlOq_1_19,R_1GDMDmnvusjDlOq,1,19,het,het,PRON
1991,QI_R_1GDMDmnvusjDlOq_1_20,R_1GDMDmnvusjDlOq,1,20,door,door,ADP
1992,QI_R_1GDMDmnvusjDlOq_1_21,R_1GDMDmnvusjDlOq,1,21,de,de,DET
1993,QI_R_1GDMDmnvusjDlOq_1_22,R_1GDMDmnvusjDlOq,1,22,mensen,mens,NOUN
1994,QI_R_1GDMDmnvusjDlOq_1_23,R_1GDMDmnvusjDlOq,1,23,zelf,zelf,ADV
1995,QI_R_1GDMDmnvusjDlOq_1_24,R_1GDMDmnvusjDlOq,1,24,te,te,ADP
1996,QI_R_1GDMDmnvusjDlOq_1_25,R_1GDMDmnvusjDlOq,1,25,laten,laten,VERB
1997,QI_R_1GDMDmnvusjDlOq_1_26,R_1GDMDmnvusjDlOq,1,26,bepalen,bepalen,VERB
1998,QI_R_1GDMDmnvusjDlOq_1_27,R_1GDMDmnvusjDlOq,1,27,.,.,PUNCT
1999,QI_R_1GDMDmnvusjDlOq_2_0,R_1GDMDmnvusjDlOq,2,0,Allereerst,allereerst,ADV
2000,QI_R_1GDMDmnvusjDlOq_2_1,R_1GDMDmnvusjDlOq,2,1,of,of,SCONJ
2001,QI_R_1GDMDmnvusjDlOq_2_2,R_1GDMDmnvusjDlOq,2,2,het,het,PRON
2002,QI_R_1GDMDmnvusjDlOq_2_3,R_1GDMDmnvusjDlOq,2,3,gelezen,lezen,VERB
2003,QI_R_1GDMDmnvusjDlOq_2_4,R_1GDMDmnvusjDlOq,2,4,wordt,worden,AUX
2004,QI_R_1GDMDmnvusjDlOq_2_5,R_1GDMDmnvusjDlOq,2,5,",",",",PUNCT
2005,QI_R_1GDMDmnvusjDlOq_2_6,R_1GDMDmnvusjDlOq,2,6,maar,maar,CCONJ
2006,QI_R_1GDMDmnvusjDlOq_2_7,R_1GDMDmnvusjDlOq,2,7,ook,ook,ADV
2007,QI_R_1GDMDmnvusjDlOq_2_8,R_1GDMDmnvusjDlOq,2,8,of,of,CCONJ
2008,QI_R_1GDMDmnvusjDlOq_2_9,R_1GDMDmnvusjDlOq,2,9,een,een,DET
2009,QI_R_1GDMDmnvusjDlOq_2_10,R_1GDMDmnvusjDlOq,2,10,werk,werk,NOUN
2010,QI_R_1GDMDmnvusjDlOq_2_11,R_1GDMDmnvusjDlOq,2,11,er,er,ADV
2011,QI_R_1GDMDmnvusjDlOq_2_12,R_1GDMDmnvusjDlOq,2,12,tussen,tussen,ADP
2012,QI_R_1GDMDmnvusjDlOq_2_13,R_1GDMDmnvusjDlOq,2,13,hoort,horen,VERB
2013,QI_R_1GDMDmnvusjDlOq_2_14,R_1GDMDmnvusjDlOq,2,14,.,.,PUNCT
2014,QI_R_1GDMDmnvusjDlOq_3_0,R_1GDMDmnvusjDlOq,3,0,En,en,CCONJ
2015,QI_R_1GDMDmnvusjDlOq_3_1,R_1GDMDmnvusjDlOq,3,1,wanneer,wanneer,ADV
2016,QI_R_1GDMDmnvusjDlOq_3_2,R_1GDMDmnvusjDlOq,3,2,is,zijn,AUX
2017,QI_R_1GDMDmnvusjDlOq_3_3,R_1GDMDmnvusjDlOq,3,3,iets,iets,PRON
2018,QI_R_1GDMDmnvusjDlOq_3_4,R_1GDMDmnvusjDlOq,3,4,een,een,DET
2019,QI_R_1GDMDmnvusjDlOq_3_5,R_1GDMDmnvusjDlOq,3,5,literaire,literair,ADJ
2020,QI_R_1GDMDmnvusjDlOq_3_6,R_1GDMDmnvusjDlOq,3,6,klassieker,klassieker,NOUN
2021,QI_R_1GDMDmnvusjDlOq_3_7,R_1GDMDmnvusjDlOq,3,7,?,?,PUNCT
2022,QI_R_1GDMDmnvusjDlOq_4_0,R_1GDMDmnvusjDlOq,4,0,In,in,ADP
2023,QI_R_1GDMDmnvusjDlOq_4_1,R_1GDMDmnvusjDlOq,4,1,hun,hun,PRON
2024,QI_R_1GDMDmnvusjDlOq_4_2,R_1GDMDmnvusjDlOq,4,2,tijd,tijd,NOUN
2025,QI_R_1GDMDmnvusjDlOq_4_3,R_1GDMDmnvusjDlOq,4,3,waren,zijn,AUX
2026,QI_R_1GDMDmnvusjDlOq_4_4,R_1GDMDmnvusjDlOq,4,4,ze,ze,PRON
2027,QI_R_1GDMDmnvusjDlOq_4_5,R_1GDMDmnvusjDlOq,4,5,dat,dat,PRON
2028,QI_R_1GDMDmnvusjDlOq_4_6,R_1GDMDmnvusjDlOq,4,6,nog,nog,ADV
2029,QI_R_1GDMDmnvusjDlOq_4_7,R_1GDMDmnvusjDlOq,4,7,niet,niet,ADV
2030,QI_R_1GDMDmnvusjDlOq_4_8,R_1GDMDmnvusjDlOq,4,8,.,.,PUNCT
2031,QI_R_1GDMDmnvusjDlOq_5_0,R_1GDMDmnvusjDlOq,5,0,Er,er,ADV
2032,QI_R_1GDMDmnvusjDlOq_5_1,R_1GDMDmnvusjDlOq,5,1,worden,worden,AUX
2033,QI_R_1GDMDmnvusjDlOq_5_2,R_1GDMDmnvusjDlOq,5,2,elke,elk,DET
2034,QI_R_1GDMDmnvusjDlOq_5_3,R_1GDMDmnvusjDlOq,5,3,dag,dag,NOUN
2035,QI_R_1GDMDmnvusjDlOq_5_4,R_1GDMDmnvusjDlOq,5,4,weer,weer,ADV
2036,QI_R_1GDMDmnvusjDlOq_5_5,R_1GDMDmnvusjDlOq,5,5,nieuwe,nieuw,ADJ
2037,QI_R_1GDMDmnvusjDlOq_5_6,R_1GDMDmnvusjDlOq,5,6,klassiekers,klassieker,NOUN
2038,QI_R_1GDMDmnvusjDlOq_5_7,R_1GDMDmnvusjDlOq,5,7,gemaakt,maken,VERB
2039,QI_R_1GDMDmnvusjDlOq_5_8,R_1GDMDmnvusjDlOq,5,8,(,(,PUNCT
2040,QI_R_1GDMDmnvusjDlOq_5_9,R_1GDMDmnvusjDlOq,5,9,waar,waar,ADV
2041,QI_R_1GDMDmnvusjDlOq_5_10,R_1GDMDmnvusjDlOq,5,10,we,we,PRON
2042,QI_R_1GDMDmnvusjDlOq_5_11,R_1GDMDmnvusjDlOq,5,11,ons,ons,PRON
2043,QI_R_1GDMDmnvusjDlOq_5_12,R_1GDMDmnvusjDlOq,5,12,nu,nu,ADV
2044,QI_R_1GDMDmnvusjDlOq_5_13,R_1GDMDmnvusjDlOq,5,13,nog,nog,ADV
2045,QI_R_1GDMDmnvusjDlOq_5_14,R_1GDMDmnvusjDlOq,5,14,niet,niet,ADV
2046,QI_R_1GDMDmnvusjDlOq_5_15,R_1GDMDmnvusjDlOq,5,15,van,van,ADP
2047,QI_R_1GDMDmnvusjDlOq_5_16,R_1GDMDmnvusjDlOq,5,16,bewust,bewust,ADJ
2048,QI_R_1GDMDmnvusjDlOq_5_17,R_1GDMDmnvusjDlOq,5,17,zijn,zijn,AUX
2049,QI_R_1GDMDmnvusjDlOq_5_18,R_1GDMDmnvusjDlOq,5,18,),),PUNCT
2050,QI_R_1GDMDmnvusjDlOq_5_19,R_1GDMDmnvusjDlOq,5,19,.,.,PUNCT
2051,QI_R_1GDMDmnvusjDlOq_6_0,R_1GDMDmnvusjDlOq,6,0,Is,zijn,AUX
2052,QI_R_1GDMDmnvusjDlOq_6_1,R_1GDMDmnvusjDlOq,6,1,het,het,PRON
2053,QI_R_1GDMDmnvusjDlOq_6_2,R_1GDMDmnvusjDlOq,6,2,niet,niet,ADV
2054,QI_R_1GDMDmnvusjDlOq_6_3,R_1GDMDmnvusjDlOq,6,3,veel,veel,ADV
2055,QI_R_1GDMDmnvusjDlOq_6_4,R_1GDMDmnvusjDlOq,6,4,beter,goed,ADJ
2056,QI_R_1GDMDmnvusjDlOq_6_5,R_1GDMDmnvusjDlOq,6,5,om,om,ADP
2057,QI_R_1GDMDmnvusjDlOq_6_6,R_1GDMDmnvusjDlOq,6,6,ons,ons,PRON
2058,QI_R_1GDMDmnvusjDlOq_6_7,R_1GDMDmnvusjDlOq,6,7,te,te,ADP
2059,QI_R_1GDMDmnvusjDlOq_6_8,R_1GDMDmnvusjDlOq,6,8,focussen,focussen,VERB
2060,QI_R_1GDMDmnvusjDlOq_6_9,R_1GDMDmnvusjDlOq,6,9,op,op,ADP
2061,QI_R_1GDMDmnvusjDlOq_6_10,R_1GDMDmnvusjDlOq,6,10,het,het,DET
2062,QI_R_1GDMDmnvusjDlOq_6_11,R_1GDMDmnvusjDlOq,6,11,hier,hier,ADV
2063,QI_R_1GDMDmnvusjDlOq_6_12,R_1GDMDmnvusjDlOq,6,12,en,en,CCONJ
2064,QI_R_1GDMDmnvusjDlOq_6_13,R_1GDMDmnvusjDlOq,6,13,nu,nu,ADV
2065,QI_R_1GDMDmnvusjDlOq_6_14,R_1GDMDmnvusjDlOq,6,14,",",",",PUNCT
2066,QI_R_1GDMDmnvusjDlOq_6_15,R_1GDMDmnvusjDlOq,6,15,en,en,CCONJ
2067,QI_R_1GDMDmnvusjDlOq_6_16,R_1GDMDmnvusjDlOq,6,16,bovenal,bovenal,ADV
2068,QI_R_1GDMDmnvusjDlOq_6_17,R_1GDMDmnvusjDlOq,6,17,een,een,DET
2069,QI_R_1GDMDmnvusjDlOq_6_18,R_1GDMDmnvusjDlOq,6,18,leesplezier,leesplezier,NOUN
2070,QI_R_1GDMDmnvusjDlOq_6_19,R_1GDMDmnvusjDlOq,6,19,te,te,ADP
2071,QI_R_1GDMDmnvusjDlOq_6_20,R_1GDMDmnvusjDlOq,6,20,bevorderen,bevorderen,VERB
2072,QI_R_1GDMDmnvusjDlOq_6_21,R_1GDMDmnvusjDlOq,6,21,?,?,PUNCT
2073,QI_R_1GDMDmnvusjDlOq_7_0,R_1GDMDmnvusjDlOq,7,0,Het,het,PRON
2074,QI_R_1GDMDmnvusjDlOq_7_1,R_1GDMDmnvusjDlOq,7,1,is,zijn,AUX
2075,QI_R_1GDMDmnvusjDlOq_7_2,R_1GDMDmnvusjDlOq,7,2,niet,niet,ADV
2076,QI_R_1GDMDmnvusjDlOq_7_3,R_1GDMDmnvusjDlOq,7,3,zozeer,zozeer,ADV
2077,QI_R_1GDMDmnvusjDlOq_7_4,R_1GDMDmnvusjDlOq,7,4,een,een,DET
2078,QI_R_1GDMDmnvusjDlOq_7_5,R_1GDMDmnvusjDlOq,7,5,idee,idee,NOUN
2079,QI_R_1GDMDmnvusjDlOq_7_6,R_1GDMDmnvusjDlOq,7,6,voor,voor,ADP
2080,QI_R_1GDMDmnvusjDlOq_7_7,R_1GDMDmnvusjDlOq,7,7,een,een,DET
2081,QI_R_1GDMDmnvusjDlOq_7_8,R_1GDMDmnvusjDlOq,7,8,project,project,NOUN
2082,QI_R_1GDMDmnvusjDlOq_7_9,R_1GDMDmnvusjDlOq,7,9,",",",",PUNCT
2083,QI_R_1GDMDmnvusjDlOq_7_10,R_1GDMDmnvusjDlOq,7,10,maar,maar,CCONJ
2084,QI_R_1GDMDmnvusjDlOq_7_11,R_1GDMDmnvusjDlOq,7,11,ik,ik,PRON
2085,QI_R_1GDMDmnvusjDlOq_7_12,R_1GDMDmnvusjDlOq,7,12,hoop,hopen,VERB
2086,QI_R_1GDMDmnvusjDlOq_7_13,R_1GDMDmnvusjDlOq,7,13,dat,dat,SCONJ
2087,QI_R_1GDMDmnvusjDlOq_7_14,R_1GDMDmnvusjDlOq,7,14,jullie,jullie,PRON
2088,QI_R_1GDMDmnvusjDlOq_7_15,R_1GDMDmnvusjDlOq,7,15,desalniettemin,desalniettemin,ADV
2089,QI_R_1GDMDmnvusjDlOq_7_16,R_1GDMDmnvusjDlOq,7,16,iets,iets,PRON
2090,QI_R_1GDMDmnvusjDlOq_7_17,R_1GDMDmnvusjDlOq,7,17,met,met,ADP
2091,QI_R_1GDMDmnvusjDlOq_7_18,R_1GDMDmnvusjDlOq,7,18,deze,deze,DET
2092,QI_R_1GDMDmnvusjDlOq_7_19,R_1GDMDmnvusjDlOq,7,19,feedback,feedback,NOUN
2093,QI_R_1GDMDmnvusjDlOq_7_20,R_1GDMDmnvusjDlOq,7,20,kunnen,kunnen,VERB
2094,QI_R_1GDMDmnvusjDlOq_7_21,R_1GDMDmnvusjDlOq,7,21,.,.,PUNCT
2095,QI_R_1FK5D47wqn0H7lc_0_0,R_1FK5D47wqn0H7lc,0,0,www.besmettestad.eu,www.besmettestad.eu,NOUN
2096,QI_R_1FK5D47wqn0H7lc_0_1,R_1FK5D47wqn0H7lc,0,1,is,zijn,AUX
2097,QI_R_1FK5D47wqn0H7lc_0_2,R_1FK5D47wqn0H7lc,0,2,het,het,DET
2098,QI_R_1FK5D47wqn0H7lc_0_3,R_1FK5D47wqn0H7lc,0,3,beste,goed,ADJ
2099,QI_R_1FK5D47wqn0H7lc_0_4,R_1FK5D47wqn0H7lc,0,4,voorbeeld,voorbeeld,NOUN
2100,QI_R_1FK5D47wqn0H7lc_0_5,R_1FK5D47wqn0H7lc,0,5,dat,dat,PRON
2101,QI_R_1FK5D47wqn0H7lc_0_6,R_1FK5D47wqn0H7lc,0,6,ik,ik,PRON
2102,QI_R_1FK5D47wqn0H7lc_0_7,R_1FK5D47wqn0H7lc,0,7,ken,kennen,VERB
2103,QI_R_1FK5D47wqn0H7lc_0_8,R_1FK5D47wqn0H7lc,0,8,.,.,PUNCT
2104,QI_R_1F5j4Qfn5LLaXvs_0_0,R_1F5j4Qfn5LLaXvs,0,0,schooloverschrijdende,schooloverschrijden,VERB
2105,QI_R_1F5j4Qfn5LLaXvs_0_1,R_1F5j4Qfn5LLaXvs,0,1,projecten,project,NOUN
2106,QI_R_1F5j4Qfn5LLaXvs_0_2,R_1F5j4Qfn5LLaXvs,0,2,voor,voor,ADP
2107,QI_R_1F5j4Qfn5LLaXvs_0_3,R_1F5j4Qfn5LLaXvs,0,3,het,het,DET
2108,QI_R_1F5j4Qfn5LLaXvs_0_4,R_1F5j4Qfn5LLaXvs,0,4,secundair,secundair,ADJ
2109,QI_R_1F5j4Qfn5LLaXvs_0_5,R_1F5j4Qfn5LLaXvs,0,5,onderwijs,onderwijs,NOUN
2110,QI_R_1F5j4Qfn5LLaXvs_0_6,R_1F5j4Qfn5LLaXvs,0,6,in,in,ADP
2111,QI_R_1F5j4Qfn5LLaXvs_0_7,R_1F5j4Qfn5LLaXvs,0,7,de,de,DET
2112,QI_R_1F5j4Qfn5LLaXvs_0_8,R_1F5j4Qfn5LLaXvs,0,8,Lage,Lage,PROPN
2113,QI_R_1F5j4Qfn5LLaXvs_0_9,R_1F5j4Qfn5LLaXvs,0,9,Landen,Landen,PROPN
2114,QI_R_1F5j4Qfn5LLaXvs_0_10,R_1F5j4Qfn5LLaXvs,0,10,en,en,CCONJ
2115,QI_R_1F5j4Qfn5LLaXvs_0_11,R_1F5j4Qfn5LLaXvs,0,11,projecten,project,NOUN
2116,QI_R_1F5j4Qfn5LLaXvs_0_12,R_1F5j4Qfn5LLaXvs,0,12,voor,voor,ADP
2117,QI_R_1F5j4Qfn5LLaXvs_0_13,R_1F5j4Qfn5LLaXvs,0,13,het,het,DET
2118,QI_R_1F5j4Qfn5LLaXvs_0_14,R_1F5j4Qfn5LLaXvs,0,14,hoger,hoog,ADJ
2119,QI_R_1F5j4Qfn5LLaXvs_0_15,R_1F5j4Qfn5LLaXvs,0,15,onderwijs,onderwijs,NOUN
2120,QI_R_1F5j4Qfn5LLaXvs_0_16,R_1F5j4Qfn5LLaXvs,0,16,binnen,binnen,ADP
2121,QI_R_1F5j4Qfn5LLaXvs_0_17,R_1F5j4Qfn5LLaXvs,0,17,de,de,DET
2122,QI_R_1F5j4Qfn5LLaXvs_0_18,R_1F5j4Qfn5LLaXvs,0,18,Lage,Lage,PROPN
2123,QI_R_1F5j4Qfn5LLaXvs_0_19,R_1F5j4Qfn5LLaXvs,0,19,Landen,Landen,PROPN
2124,QI_R_1F5j4Qfn5LLaXvs_0_20,R_1F5j4Qfn5LLaXvs,0,20,én,én,CCONJ
2125,QI_R_1F5j4Qfn5LLaXvs_0_21,R_1F5j4Qfn5LLaXvs,0,21,daarbuiten,daarbuiten,ADV
2126,QI_R_1F5j4Qfn5LLaXvs_0_22,R_1F5j4Qfn5LLaXvs,0,22,!,!,PUNCT
2127,QI_R_1F5j4Qfn5LLaXvs_1_0,R_1F5j4Qfn5LLaXvs,1,0,Laat,Laat,VERB
2128,QI_R_1F5j4Qfn5LLaXvs_1_1,R_1F5j4Qfn5LLaXvs,1,1,die,die,DET
2129,QI_R_1F5j4Qfn5LLaXvs_1_2,R_1F5j4Qfn5LLaXvs,1,2,jongeren,jong,ADJ
2130,QI_R_1F5j4Qfn5LLaXvs_1_3,R_1F5j4Qfn5LLaXvs,1,3,maar,maar,ADV
2131,QI_R_1F5j4Qfn5LLaXvs_1_4,R_1F5j4Qfn5LLaXvs,1,4,met,met,ADP
2132,QI_R_1F5j4Qfn5LLaXvs_1_5,R_1F5j4Qfn5LLaXvs,1,5,elkaar,elkaar,PRON
2133,QI_R_1F5j4Qfn5LLaXvs_1_6,R_1F5j4Qfn5LLaXvs,1,6,in,in,ADP
2134,QI_R_1F5j4Qfn5LLaXvs_1_7,R_1F5j4Qfn5LLaXvs,1,7,contact,contact,NOUN
2135,QI_R_1F5j4Qfn5LLaXvs_1_8,R_1F5j4Qfn5LLaXvs,1,8,komen,komen,VERB
2136,QI_R_1F5j4Qfn5LLaXvs_1_9,R_1F5j4Qfn5LLaXvs,1,9,om,om,ADP
2137,QI_R_1F5j4Qfn5LLaXvs_1_10,R_1F5j4Qfn5LLaXvs,1,10,de,de,DET
2138,QI_R_1F5j4Qfn5LLaXvs_1_11,R_1F5j4Qfn5LLaXvs,1,11,Nederlandstalige,Nederlandstalig,ADJ
2139,QI_R_1F5j4Qfn5LLaXvs_1_12,R_1F5j4Qfn5LLaXvs,1,12,literatuur,literatuur,NOUN
2140,QI_R_1F5j4Qfn5LLaXvs_1_13,R_1F5j4Qfn5LLaXvs,1,13,samen,samen,ADV
2141,QI_R_1F5j4Qfn5LLaXvs_1_14,R_1F5j4Qfn5LLaXvs,1,14,te,te,ADP
2142,QI_R_1F5j4Qfn5LLaXvs_1_15,R_1F5j4Qfn5LLaXvs,1,15,bespreken,afbespreken,VERB
2143,QI_R_1F5j4Qfn5LLaXvs_1_16,R_1F5j4Qfn5LLaXvs,1,16,.,.,PUNCT
2144,QI_R_2qkLvIsSHHk14Ok_0_0,R_2qkLvIsSHHk14Ok,0,0,Alsjeblieft,Alsjeblieft,PROPN
2145,QI_R_2qkLvIsSHHk14Ok_0_1,R_2qkLvIsSHHk14Ok,0,1,geen,geen,DET
2146,QI_R_2qkLvIsSHHk14Ok_0_2,R_2qkLvIsSHHk14Ok,0,2,voorgekauwde,voorgekauwd,ADJ
2147,QI_R_2qkLvIsSHHk14Ok_0_3,R_2qkLvIsSHHk14Ok,0,3,projecten,project,NOUN
2148,QI_R_2qkLvIsSHHk14Ok_0_4,R_2qkLvIsSHHk14Ok,0,4,.,.,PUNCT
2149,QI_R_2qkLvIsSHHk14Ok_1_0,R_2qkLvIsSHHk14Ok,1,0,Wat,wat,PRON
2150,QI_R_2qkLvIsSHHk14Ok_1_1,R_2qkLvIsSHHk14Ok,1,1,voor,voor,ADP
2151,QI_R_2qkLvIsSHHk14Ok_1_2,R_2qkLvIsSHHk14Ok,1,2,mij,mij,PRON
2152,QI_R_2qkLvIsSHHk14Ok_1_3,R_2qkLvIsSHHk14Ok,1,3,het,het,DET
2153,QI_R_2qkLvIsSHHk14Ok_1_4,R_2qkLvIsSHHk14Ok,1,4,beste,goed,ADJ
2154,QI_R_2qkLvIsSHHk14Ok_1_5,R_2qkLvIsSHHk14Ok,1,5,werkt,werken,VERB
2155,QI_R_2qkLvIsSHHk14Ok_1_6,R_2qkLvIsSHHk14Ok,1,6,",",",",PUNCT
2156,QI_R_2qkLvIsSHHk14Ok_1_7,R_2qkLvIsSHHk14Ok,1,7,zijn,zijn,AUX
2157,QI_R_2qkLvIsSHHk14Ok_1_8,R_2qkLvIsSHHk14Ok,1,8,fragmenten,fragment,NOUN
2158,QI_R_2qkLvIsSHHk14Ok_1_9,R_2qkLvIsSHHk14Ok,1,9,met,met,ADP
2159,QI_R_2qkLvIsSHHk14Ok_1_10,R_2qkLvIsSHHk14Ok,1,10,denkvragen,denkvrag,NOUN
2160,QI_R_2qkLvIsSHHk14Ok_1_11,R_2qkLvIsSHHk14Ok,1,11,of,of,CCONJ
2161,QI_R_2qkLvIsSHHk14Ok_1_12,R_2qkLvIsSHHk14Ok,1,12,fragmenten,fragment,NOUN
2162,QI_R_2qkLvIsSHHk14Ok_1_13,R_2qkLvIsSHHk14Ok,1,13,waarbij,waarbij,ADV
2163,QI_R_2qkLvIsSHHk14Ok_1_14,R_2qkLvIsSHHk14Ok,1,14,/waarin,/waarin,SYM
2164,QI_R_2qkLvIsSHHk14Ok_1_15,R_2qkLvIsSHHk14Ok,1,15,voor,voor,ADP
2165,QI_R_2qkLvIsSHHk14Ok_1_16,R_2qkLvIsSHHk14Ok,1,16,de,de,DET
2166,QI_R_2qkLvIsSHHk14Ok_1_17,R_2qkLvIsSHHk14Ok,1,17,docent,docent,NOUN
2167,QI_R_2qkLvIsSHHk14Ok_1_18,R_2qkLvIsSHHk14Ok,1,18,is,zijn,AUX
2168,QI_R_2qkLvIsSHHk14Ok_1_19,R_2qkLvIsSHHk14Ok,1,19,aangegeven,aangeven,VERB
2169,QI_R_2qkLvIsSHHk14Ok_1_20,R_2qkLvIsSHHk14Ok,1,20,wat,wat,PRON
2170,QI_R_2qkLvIsSHHk14Ok_1_21,R_2qkLvIsSHHk14Ok,1,21,er,er,ADV
2171,QI_R_2qkLvIsSHHk14Ok_1_22,R_2qkLvIsSHHk14Ok,1,22,belangrijk,belangrijk,ADJ
2172,QI_R_2qkLvIsSHHk14Ok_1_23,R_2qkLvIsSHHk14Ok,1,23,/,/,PUNCT
2173,QI_R_2qkLvIsSHHk14Ok_1_24,R_2qkLvIsSHHk14Ok,1,24,opmerkelijk,opmerkelijk,ADJ
2174,QI_R_2qkLvIsSHHk14Ok_1_25,R_2qkLvIsSHHk14Ok,1,25,etc,etc,PROPN
2175,QI_R_2qkLvIsSHHk14Ok_1_26,R_2qkLvIsSHHk14Ok,1,26,is,zijn,AUX
2176,QI_R_2qkLvIsSHHk14Ok_1_27,R_2qkLvIsSHHk14Ok,1,27,aan,aan,ADP
2177,QI_R_2qkLvIsSHHk14Ok_1_28,R_2qkLvIsSHHk14Ok,1,28,het,het,DET
2178,QI_R_2qkLvIsSHHk14Ok_1_29,R_2qkLvIsSHHk14Ok,1,29,fragment,fragment,NOUN
2179,QI_R_2qkLvIsSHHk14Ok_1_30,R_2qkLvIsSHHk14Ok,1,30,(,(,PUNCT
2180,QI_R_2qkLvIsSHHk14Ok_1_31,R_2qkLvIsSHHk14Ok,1,31,van,van,ADP
2181,QI_R_2qkLvIsSHHk14Ok_1_32,R_2qkLvIsSHHk14Ok,1,32,werken,werk,NOUN
2182,QI_R_2qkLvIsSHHk14Ok_1_33,R_2qkLvIsSHHk14Ok,1,33,die,die,PRON
2183,QI_R_2qkLvIsSHHk14Ok_1_34,R_2qkLvIsSHHk14Ok,1,34,ik,ik,PRON
2184,QI_R_2qkLvIsSHHk14Ok_1_35,R_2qkLvIsSHHk14Ok,1,35,zelf,zelf,ADV
2185,QI_R_2qkLvIsSHHk14Ok_1_36,R_2qkLvIsSHHk14Ok,1,36,niet,niet,ADV
2186,QI_R_2qkLvIsSHHk14Ok_1_37,R_2qkLvIsSHHk14Ok,1,37,ken,kennen,VERB
2187,QI_R_2qkLvIsSHHk14Ok_1_38,R_2qkLvIsSHHk14Ok,1,38,),),PUNCT
2188,QI_R_2qkLvIsSHHk14Ok_1_39,R_2qkLvIsSHHk14Ok,1,39,",",",",PUNCT
2189,QI_R_2qkLvIsSHHk14Ok_1_40,R_2qkLvIsSHHk14Ok,1,40,zodat,zodat,SCONJ
2190,QI_R_2qkLvIsSHHk14Ok_1_41,R_2qkLvIsSHHk14Ok,1,41,ik,ik,PRON
2191,QI_R_2qkLvIsSHHk14Ok_1_42,R_2qkLvIsSHHk14Ok,1,42,leerlingen,leerling,NOUN
2192,QI_R_2qkLvIsSHHk14Ok_1_43,R_2qkLvIsSHHk14Ok,1,43,daarop,daarop,ADV
2193,QI_R_2qkLvIsSHHk14Ok_1_44,R_2qkLvIsSHHk14Ok,1,44,kan,kunnen,AUX
2194,QI_R_2qkLvIsSHHk14Ok_1_45,R_2qkLvIsSHHk14Ok,1,45,wijzen,wijzen,VERB
2195,QI_R_2qkLvIsSHHk14Ok_1_46,R_2qkLvIsSHHk14Ok,1,46,.,.,PUNCT
2196,QI_R_bar4paBQGXuOqDT_0_0,R_bar4paBQGXuOqDT,0,0,Grote,groot,ADJ
2197,QI_R_bar4paBQGXuOqDT_0_1,R_bar4paBQGXuOqDT,0,1,literaire,literair,ADJ
2198,QI_R_bar4paBQGXuOqDT_0_2,R_bar4paBQGXuOqDT,0,2,parade,parade,NOUN
2199,QI_R_bar4paBQGXuOqDT_0_3,R_bar4paBQGXuOqDT,0,3,door,door,ADP
2200,QI_R_bar4paBQGXuOqDT_0_4,R_bar4paBQGXuOqDT,0,4,grote,groot,ADJ
2201,QI_R_bar4paBQGXuOqDT_0_5,R_bar4paBQGXuOqDT,0,5,steden,stad,NOUN
2202,QI_R_bar4paBQGXuOqDT_0_6,R_bar4paBQGXuOqDT,0,6,",",",",PUNCT
